GalaxyID,M_b_fit,a_fit,gamma_fit,ChiSq,M_b_fit_bulge,a_fit_bulge,gamma_fit_bulge,ChiSq_bulge
F563-V2,31141090915.259434,8.746502706345375,0.21170290557727595,15.272441888669594,,,,
NGC5585,9867407422.696657,6.68189374250705,1.0827631397959003,19.121328365473595,,,,
NGC2976,51707870981.11773,3.5778116761004264,-0.15621002873188417,297.666828261862,,,,
NGC7814,26322646992.034977,1.04653297797394,-2.677908280188566,131.96603547799126,,,,
UGC05716,34195354016.147247,40.45350274303299,1.2955549050544544,13.057944946200134,,,,
F571-V1,11069539906.997492,4.4098615284597225,-0.5874527356052192,8.41739467852586,,,,
F583-1,8.207575157092074e+23,90599275.63386622,0.9105210788365259,37.69400919349274,,,,
UGC11914,120226945980.37086,2.508488206562614,-0.5774459141981602,309.6517222291749,39495427294.42956,0.5424037742985882,0.20270560874046428,2038.7972396551013
NGC0891,,,,,,,,
DDO170,6486503709.786867,3.3980045108534704,-1.1058498430103343,10.075754619715763,,,,
F568-V1,42752315737.35368,23.03849630328629,0.9911763198663636,27.18197409060461,,,,
ESO079-G014,933211169583.6826,65.65538618341591,1.0415528519459534,232.04574488295708,,,,
UGC06787,91710119228.10303,1.9570290258208083,-1.6799565637141518,1548.4088795140915,12022387300.795887,0.2601710587874383,-0.5804600031122926,633.1589806092101
D631-7,865035189.2157389,0.35885830788789363,-4.615938935190311,6.027081573274225,,,,
NGC2955,220040198940.31073,4.5039795079459175,-0.8511183134068817,254.59639579240599,72251609649.70992,0.07554216759443079,-29.20265811714904,2068.171632291048
UGC03580,19031481745.645855,1.317334112349193,-0.8037349604448537,158.0111275063645,1228592172.9579813,0.0732731712921018,-6.135475398534768,186.6196241392541
NGC4100,,,,,,,,
UGC06786,49202434550.58381,0.3843413894147332,-15.734395480377948,2176.6734778171744,14324626263.6647,0.13635232646843065,-3.0980037407118792,313.6193135456961
UGC00128,,,,,,,,
NGC4068,5895557070.056583,3.8826958324886043,0.12272285174541461,0.42745925626272485,,,,
UGC00731,247468076881.0266,30.160948144373556,-0.12490293767587513,34.061696110469214,,,,
UGC07608,4.586543806840974e+23,25717709.02237945,0.8039773873582441,1.6278167620542843,,,,
UGC05750,41337878997.75304,16.11150726390174,0.22421514027843018,16.8673134660774,,,,
UGCA442,1160511372.9066436,0.4549653413539094,-5.351529537329176,21.041205180804234,,,,
UGC04278,4.840756162452872e+23,76622202.44014937,0.970256219934559,454.330694898625,,,,
UGC07151,9112649208.168587,2.9100531223953987,0.3970950587572376,17.492256764821907,,,,
NGC3972,66125064052.21152,9.088604850270883,0.611407127056829,110.3128257670613,,,,
F568-1,4.363048558328556e+23,65588237.261370674,0.9678676948938182,58.694460180853405,,,,
NGC7793,16452783610.305374,2.6367188263712693,0.5789045951872792,499.4380678216869,,,,
NGC3877,1883677728085.6052,93.56676485054284,1.248000115315159,464.18554678777076,,,,
NGC6674,,,,,,,,
NGC6015,48302284482.2909,1.86056406160641,-0.8272487201714244,1561.022344730153,,,,
UGC12732,1.349815917183625e+22,178789446.9925084,1.2574460567143493,66.68422688943492,,,,
DDO168,1496593860.2113967,1.3583579130030554,-0.16138080076117042,3.1377175434255045,,,,
NGC2903,47030409308.87275,1.754672378549028,0.688946374987662,4957.263216578651,,,,
UGC02455,4911993189.3563,0.812985957788427,-1.4174496956220524,4.72695175244782,,,,
UGC02023,3155244760.333342,0.8420937245767705,-3.3558857195995317,1.2761095809231024,,,,
DDO064,5851997918.176803,2.870840718694717,-0.6378272697281292,16.574276534580612,,,,
UGC05986,8816342887.737045,1.2488376936224168,-1.5867524391279546,145.54845898073629,,,,
UGCA281,187443557.10505947,0.22466233013292614,-2.4156887636043205,0.26669942722598095,,,,
UGC06399,12293904323.553316,4.93622612345776,0.044868289869714834,2.9297269367505363,,,,
UGC09133,250721128368.78577,2.177743964823182,-2.0959227058509136,2138.749579126368,45588703442.76871,0.15678290437709105,-6.067607441115025,1215.3448113530408
NGC0024,7919336700.368201,0.8307803031556832,-1.5297590076755812,285.1820456818152,,,,
